date,open,high,low,close,volume,symbol,exchange,source,interval
2025-06-17,81869.46875,81890.1484375,81427.0078125,81583.296875,21500,SENSEX,BSE_INDEX,yfinance,1d
2025-06-18,81314.6171875,81858.96875,81237.0078125,81444.65625,11300,SENSEX,BSE_INDEX,yfinance,1d
2025-06-19,81403.9375,81583.9375,81191.0390625,81361.8671875,12500,SENSEX,BSE_INDEX,yfinance,1d
2025-06-20,81354.8515625,82494.4921875,81323.203125,82408.171875,6700,SENSEX,BSE_INDEX,yfinance,1d
2025-06-23,81704.0703125,82169.671875,81476.7578125,81896.7890625,8000,SENSEX,BSE_INDEX,yfinance,1d
2025-06-24,82534.609375,83018.15625,81900.1171875,82055.109375,119300,SENSEX,BSE_INDEX,yfinance,1d
2025-06-25,82448.796875,82815.90625,82339.5703125,82755.5078125,7500,SENSEX,BSE_INDEX,yfinance,1d
2025-06-26,82882.921875,83812.09375,82816.2578125,83755.8671875,10500,SENSEX,BSE_INDEX,yfinance,1d
2025-06-27,83774.453125,84089.3515625,83645.40625,84058.8984375,8600,SENSEX,BSE_INDEX,yfinance,1d
2025-06-30,84027.328125,84099.53125,83482.1328125,83606.4609375,6200,SENSEX,BSE_INDEX,yfinance,1d
2025-07-01,83685.65625,83874.2890625,83572.5078125,83697.2890625,19100,SENSEX,BSE_INDEX,yfinance,1d
2025-07-02,83790.71875,83935.0078125,83150.7734375,83409.6875,10600,SENSEX,BSE_INDEX,yfinance,1d
2025-07-03,83540.7421875,83850.09375,83186.7421875,83239.46875,9600,SENSEX,BSE_INDEX,yfinance,1d
2025-07-04,83306.8125,83477.859375,83015.828125,83432.890625,8800,SENSEX,BSE_INDEX,yfinance,1d
2025-07-07,83398.078125,83516.8203125,83262.2265625,83442.5,6200,SENSEX,BSE_INDEX,yfinance,1d
2025-07-08,83387.03125,83812.3125,83320.953125,83712.5078125,15300,SENSEX,BSE_INDEX,yfinance,1d
2025-07-09,83625.890625,83781.359375,83382.28125,83536.078125,7800,SENSEX,BSE_INDEX,yfinance,1d
2025-07-10,83658.203125,83742.28125,83134.96875,83190.28125,7500,SENSEX,BSE_INDEX,yfinance,1d
2025-07-11,82820.7578125,83040.7421875,82442.25,82500.46875,10700,SENSEX,BSE_INDEX,yfinance,1d
2025-07-14,82537.8671875,82537.8671875,82010.3828125,82253.4609375,18100,SENSEX,BSE_INDEX,yfinance,1d
2025-07-15,82233.15625,82743.6171875,82221.7421875,82570.90625,9900,SENSEX,BSE_INDEX,yfinance,1d
2025-07-16,82534.65625,82784.75,82342.9375,82634.4765625,7600,SENSEX,BSE_INDEX,yfinance,1d
2025-07-17,82753.53125,82757.09375,82219.2734375,82259.2421875,8800,SENSEX,BSE_INDEX,yfinance,1d
2025-07-18,82193.6171875,82334.75,81608.1328125,81757.7265625,8300,SENSEX,BSE_INDEX,yfinance,1d
2025-07-21,81918.53125,82274.03125,81518.65625,82200.34375,15300,SENSEX,BSE_INDEX,yfinance,1d
2025-07-22,82527.4296875,82538.171875,82110.6328125,82186.8125,23900,SENSEX,BSE_INDEX,yfinance,1d
2025-07-23,82451.8671875,82786.4296875,82279.7265625,82726.640625,10100,SENSEX,BSE_INDEX,yfinance,1d
2025-07-24,82779.953125,82784.2421875,82047.21875,82184.171875,14000,SENSEX,BSE_INDEX,yfinance,1d
2025-07-25,82065.7578125,82069.5078125,81397.6875,81463.09375,10000,SENSEX,BSE_INDEX,yfinance,1d
2025-07-28,81299.96875,81557.40625,80776.4375,80891.0234375,5100,SENSEX,BSE_INDEX,yfinance,1d
2025-07-29,80620.25,81429.8828125,80575.453125,81337.953125,12300,SENSEX,BSE_INDEX,yfinance,1d
2025-07-30,81594.5234375,81618.9609375,81187.0625,81481.859375,7200,SENSEX,BSE_INDEX,yfinance,1d
2025-07-31,80695.5,81803.2734375,80695.1484375,81185.578125,9700,SENSEX,BSE_INDEX,yfinance,1d
2025-08-01,81074.40625,81317.5078125,80495.5703125,80599.90625,14700,SENSEX,BSE_INDEX,yfinance,1d
2025-08-04,80765.828125,81093.1875,80500.5078125,81018.71875,9900,SENSEX,BSE_INDEX,yfinance,1d
2025-08-05,80946.4296875,81010.4921875,80554.3984375,80710.25,10900,SENSEX,BSE_INDEX,yfinance,1d
2025-08-06,80694.9765625,80834.4296875,80448.8203125,80543.9921875,5300,SENSEX,BSE_INDEX,yfinance,1d
2025-08-07,80262.9765625,80737.546875,79811.2890625,80623.2578125,37500,SENSEX,BSE_INDEX,yfinance,1d
2025-08-08,80478.0078125,80550.3984375,79775.84375,79857.7890625,23200,SENSEX,BSE_INDEX,yfinance,1d
2025-08-11,79885.359375,80636.046875,79772.4609375,80604.078125,8600,SENSEX,BSE_INDEX,yfinance,1d
2025-08-12,80508.5078125,80997.671875,80164.359375,80235.59375,10300,SENSEX,BSE_INDEX,yfinance,1d
2025-08-13,80492.171875,80683.7421875,80319.0,80539.90625,12300,SENSEX,BSE_INDEX,yfinance,1d
2025-08-14,80625.28125,80751.1796875,80489.859375,80597.65625,7200,SENSEX,BSE_INDEX,yfinance,1d
2025-08-18,81315.7890625,81765.7734375,81202.421875,81273.75,19300,SENSEX,BSE_INDEX,yfinance,1d
2025-08-19,81319.109375,81755.8828125,81315.4375,81644.390625,10900,SENSEX,BSE_INDEX,yfinance,1d
2025-08-20,81671.46875,81985.6171875,81494.5,81857.84375,9400,SENSEX,BSE_INDEX,yfinance,1d
2025-08-21,82220.4609375,82231.171875,81921.21875,82000.7109375,10100,SENSEX,BSE_INDEX,yfinance,1d
2025-08-22,81951.4765625,81993.609375,81291.7734375,81306.8515625,6700,SENSEX,BSE_INDEX,yfinance,1d
2025-08-25,81501.0625,81799.0625,81364.859375,81635.90625,9700,SENSEX,BSE_INDEX,yfinance,1d
2025-08-26,81377.390625,81450.28125,80685.9765625,80786.5390625,20500,SENSEX,BSE_INDEX,yfinance,1d
2025-08-28,80754.65625,80775.7109375,80013.0234375,80080.5703125,7800,SENSEX,BSE_INDEX,yfinance,1d
2025-08-29,80010.828125,80310.7421875,79741.7578125,79809.6484375,12500,SENSEX,BSE_INDEX,yfinance,1d
2025-09-01,79828.9921875,80406.84375,79818.3828125,80364.4921875,6000,SENSEX,BSE_INDEX,yfinance,1d
2025-09-02,80520.09375,80761.140625,80008.5,80157.8828125,8200,SENSEX,BSE_INDEX,yfinance,1d
2025-09-03,80295.9921875,80671.28125,80004.6015625,80567.7109375,17100,SENSEX,BSE_INDEX,yfinance,1d
2025-09-04,81456.671875,81456.671875,80608.9375,80718.0078125,17000,SENSEX,BSE_INDEX,yfinance,1d
2025-09-05,81012.421875,81036.5625,80321.1875,80710.7578125,8200,SENSEX,BSE_INDEX,yfinance,1d
2025-09-08,80904.3984375,81171.3828125,80733.0703125,80787.296875,8700,SENSEX,BSE_INDEX,yfinance,1d
2025-09-09,81129.6875,81181.3671875,80927.96875,81101.3203125,6300,SENSEX,BSE_INDEX,yfinance,1d
2025-09-10,81504.359375,81643.8828125,81235.421875,81425.1484375,11800,SENSEX,BSE_INDEX,yfinance,1d
2025-09-11,81217.296875,81642.21875,81216.90625,81548.7265625,13500,SENSEX,BSE_INDEX,yfinance,1d
2025-09-12,81758.953125,81992.8515625,81641.3828125,81904.703125,11100,SENSEX,BSE_INDEX,yfinance,1d
2025-09-15,81925.5078125,81998.5078125,81744.703125,81785.7421875,10500,SENSEX,BSE_INDEX,yfinance,1d
2025-09-16,81852.109375,82443.4765625,81779.9375,82380.6875,8200,SENSEX,BSE_INDEX,yfinance,1d
2025-09-17,82506.3984375,82741.953125,82490.46875,82693.7109375,14600,SENSEX,BSE_INDEX,yfinance,1d
2025-09-18,83108.921875,83141.2109375,82704.921875,83013.9609375,14600,SENSEX,BSE_INDEX,yfinance,1d
2025-09-19,82946.0390625,82978.6328125,82485.921875,82626.2265625,9700,SENSEX,BSE_INDEX,yfinance,1d
2025-09-22,82151.0703125,82583.15625,81997.2890625,82159.96875,10300,SENSEX,BSE_INDEX,yfinance,1d
2025-09-23,82147.3671875,82370.3828125,81776.53125,82102.1015625,9300,SENSEX,BSE_INDEX,yfinance,1d
2025-09-24,81917.6484375,82045.46875,81607.84375,81715.6328125,15100,SENSEX,BSE_INDEX,yfinance,1d
2025-09-25,81574.3125,81840.7265625,81092.890625,81159.6796875,14800,SENSEX,BSE_INDEX,yfinance,1d
2025-09-26,80956.0078125,81033.09375,80332.40625,80426.4609375,10700,SENSEX,BSE_INDEX,yfinance,1d
2025-09-29,80588.7734375,80851.3828125,80248.84375,80364.9375,8600,SENSEX,BSE_INDEX,yfinance,1d
2025-09-30,80541.7734375,80677.8203125,80201.1484375,80267.6171875,7100,SENSEX,BSE_INDEX,yfinance,1d
2025-10-01,80173.2421875,81068.4296875,80159.8984375,80983.3125,22300,SENSEX,BSE_INDEX,yfinance,1d
2025-10-03,80684.140625,81251.9921875,80649.5703125,81207.171875,13600,SENSEX,BSE_INDEX,yfinance,1d
2025-10-06,81274.7890625,81846.421875,81155.8828125,81790.1171875,8800,SENSEX,BSE_INDEX,yfinance,1d
2025-10-07,81883.953125,82309.5625,81787.4765625,81926.75,13900,SENSEX,BSE_INDEX,yfinance,1d
2025-10-08,81899.5078125,82257.7421875,81646.078125,81773.65625,15200,SENSEX,BSE_INDEX,yfinance,1d
2025-10-09,81900.0,82247.7265625,81667.6796875,82172.1015625,23200,SENSEX,BSE_INDEX,yfinance,1d
2025-10-10,82075.453125,82654.109375,82072.9296875,82500.8203125,13700,SENSEX,BSE_INDEX,yfinance,1d
2025-10-13,82049.15625,82438.5,82043.140625,82327.046875,9000,SENSEX,BSE_INDEX,yfinance,1d
2025-10-14,82404.5390625,82573.3671875,81781.6171875,82029.9765625,12600,SENSEX,BSE_INDEX,yfinance,1d
2025-10-15,82197.25,82727.0234375,82084.3671875,82605.4296875,10600,SENSEX,BSE_INDEX,yfinance,1d
2025-10-16,82794.7890625,83615.4765625,82791.3515625,83467.65625,27400,SENSEX,BSE_INDEX,yfinance,1d
2025-10-17,83331.78125,84172.2421875,83206.078125,83952.1875,14300,SENSEX,BSE_INDEX,yfinance,1d
2025-10-20,84269.296875,84656.5625,84196.7890625,84363.3671875,10900,SENSEX,BSE_INDEX,yfinance,1d
2025-10-21,84484.671875,84665.4375,84286.3984375,84426.34375,3400,SENSEX,BSE_INDEX,yfinance,1d
2025-10-23,85154.1484375,85290.0625,84445.25,84556.3984375,25700,SENSEX,BSE_INDEX,yfinance,1d
2025-10-24,84667.2265625,84707.4375,83957.1484375,84211.8828125,13600,SENSEX,BSE_INDEX,yfinance,1d
2025-10-27,84297.390625,84932.078125,84294.203125,84778.84375,12000,SENSEX,BSE_INDEX,yfinance,1d
2025-10-28,84625.7109375,84986.9375,84219.390625,84628.15625,12900,SENSEX,BSE_INDEX,yfinance,1d
2025-10-29,84663.6796875,85105.828125,84638.6796875,84997.1328125,13600,SENSEX,BSE_INDEX,yfinance,1d
2025-10-30,84750.8984375,84906.953125,84312.6484375,84404.4609375,14200,SENSEX,BSE_INDEX,yfinance,1d
2025-10-31,84379.7890625,84712.7890625,83905.65625,83938.7109375,13300,SENSEX,BSE_INDEX,yfinance,1d
2025-11-03,83835.1015625,84127.0,83609.5390625,83978.4921875,1300,SENSEX,BSE_INDEX,yfinance,1d
2025-11-04,84000.640625,84068.0078125,83412.7734375,83459.1484375,9500,SENSEX,BSE_INDEX,yfinance,1d
2025-11-06,83516.6875,83846.3515625,83237.6484375,83311.0078125,17900,SENSEX,BSE_INDEX,yfinance,1d
2025-11-07,83150.1484375,83390.109375,82670.953125,83216.28125,15900,SENSEX,BSE_INDEX,yfinance,1d
2025-11-10,83198.203125,83754.4921875,83197.671875,83535.3515625,11900,SENSEX,BSE_INDEX,yfinance,1d
2025-11-11,83671.5234375,83936.46875,83124.03125,83871.3203125,16500,SENSEX,BSE_INDEX,yfinance,1d
2025-11-12,84238.859375,84652.0078125,84166.75,84466.5078125,9100,SENSEX,BSE_INDEX,yfinance,1d
2025-11-13,84525.890625,84919.4296875,84253.046875,84478.671875,25600,SENSEX,BSE_INDEX,yfinance,1d
2025-11-14,84060.140625,84697.8671875,84029.3203125,84562.78125,8800,SENSEX,BSE_INDEX,yfinance,1d
2025-11-17,84700.5,84988.09375,84581.078125,84950.953125,10500,SENSEX,BSE_INDEX,yfinance,1d
2025-11-18,85042.3671875,85042.40625,84558.359375,84673.0234375,10700,SENSEX,BSE_INDEX,yfinance,1d
2025-11-19,84643.78125,85236.7734375,84525.9765625,85186.46875,8900,SENSEX,BSE_INDEX,yfinance,1d
2025-11-20,85470.921875,85801.703125,85201.21875,85632.6796875,24300,SENSEX,BSE_INDEX,yfinance,1d
2025-11-21,85347.3984375,85609.3984375,85187.84375,85231.921875,14200,SENSEX,BSE_INDEX,yfinance,1d
2025-11-24,85320.0390625,85473.46875,84710.109375,84900.7109375,9600,SENSEX,BSE_INDEX,yfinance,1d
2025-11-25,85008.9296875,85110.2421875,84536.7265625,84587.0078125,6200,SENSEX,BSE_INDEX,yfinance,1d
2025-11-26,84503.4375,85644.1875,84478.1328125,85609.5078125,13800,SENSEX,BSE_INDEX,yfinance,1d
2025-11-27,85745.046875,86055.859375,85473.8515625,85720.3828125,15800,SENSEX,BSE_INDEX,yfinance,1d
2025-11-28,85791.546875,85969.890625,85577.8203125,85706.671875,6400,SENSEX,BSE_INDEX,yfinance,1d
2025-12-01,86065.921875,86159.0234375,85489.6484375,85641.8984375,8500,SENSEX,BSE_INDEX,yfinance,1d
2025-12-02,85325.5078125,85553.5078125,85053.0,85138.2734375,5800,SENSEX,BSE_INDEX,yfinance,1d
2025-12-03,85150.640625,85269.6796875,84763.640625,85106.8125,17400,SENSEX,BSE_INDEX,yfinance,1d
2025-12-04,84987.5625,85487.2109375,84949.9765625,85265.3203125,17900,SENSEX,BSE_INDEX,yfinance,1d
2025-12-05,85125.4765625,85796.71875,85078.1171875,85712.3671875,7900,SENSEX,BSE_INDEX,yfinance,1d
2025-12-08,85624.84375,85722.96875,84875.59375,85102.6875,10700,SENSEX,BSE_INDEX,yfinance,1d
2025-12-09,84742.8671875,84947.890625,84382.9609375,84666.28125,8500,SENSEX,BSE_INDEX,yfinance,1d
2025-12-10,84607.4921875,85020.34375,84313.6171875,84391.2734375,8800,SENSEX,BSE_INDEX,yfinance,1d
2025-12-11,84456.75,84906.9296875,84150.1875,84818.1328125,15800,SENSEX,BSE_INDEX,yfinance,1d
2025-12-12,85051.03125,85320.8203125,84956.7421875,85267.65625,8200,SENSEX,BSE_INDEX,yfinance,1d
2025-12-15,84891.75,85278.6328125,84840.3203125,85213.359375,10600,SENSEX,BSE_INDEX,yfinance,1d
2025-12-16,85025.609375,85059.9609375,84620.609375,84679.859375,9600,SENSEX,BSE_INDEX,yfinance,1d
2025-12-17,84856.2578125,84889.453125,84415.9765625,84559.6484375,11200,SENSEX,BSE_INDEX,yfinance,1d
2025-12-18,84518.328125,84780.1875,84238.4296875,84481.8125,15000,SENSEX,BSE_INDEX,yfinance,1d
2025-12-19,84756.7890625,85067.5,84734.9609375,84929.359375,8100,SENSEX,BSE_INDEX,yfinance,1d
2025-12-22,85145.8984375,85601.328125,85145.859375,85567.4765625,6100,SENSEX,BSE_INDEX,yfinance,1d
2025-12-23,85690.1015625,85704.9296875,85342.9921875,85524.84375,6100,SENSEX,BSE_INDEX,yfinance,1d
2025-12-24,85533.109375,85738.1796875,85342.1875,85408.703125,8400,SENSEX,BSE_INDEX,yfinance,1d
2025-12-26,85225.28125,85378.5078125,84937.8203125,85041.453125,4800,SENSEX,BSE_INDEX,yfinance,1d
2025-12-29,85004.75,85250.0,84637.859375,84695.5390625,53300,SENSEX,BSE_INDEX,yfinance,1d
2025-12-30,84600.9921875,84806.9921875,84470.9375,84675.078125,6900,SENSEX,BSE_INDEX,yfinance,1d
2025-12-31,84793.578125,85437.171875,84705.5703125,85220.6015625,11600,SENSEX,BSE_INDEX,yfinance,1d
2026-01-01,85255.546875,85451.703125,85101.5234375,85188.6015625,20600,SENSEX,BSE_INDEX,yfinance,1d
2026-01-02,85259.359375,85812.2734375,85068.8828125,85762.0078125,17900,SENSEX,BSE_INDEX,yfinance,1d
2026-01-05,85640.046875,85883.5,85315.328125,85439.6171875,12600,SENSEX,BSE_INDEX,yfinance,1d
2026-01-06,85331.140625,85397.78125,84900.1015625,85063.34375,23300,SENSEX,BSE_INDEX,yfinance,1d
2026-01-07,84620.3984375,85075.9921875,84617.4921875,84961.140625,19200,SENSEX,BSE_INDEX,yfinance,1d
2026-01-08,84778.0234375,84965.2734375,84110.1015625,84180.9609375,26300,SENSEX,BSE_INDEX,yfinance,1d
2026-01-09,84022.09375,84406.21875,83402.28125,83576.2421875,12500,SENSEX,BSE_INDEX,yfinance,1d
2026-01-12,83435.3125,83962.328125,82861.0703125,83878.171875,9300,SENSEX,BSE_INDEX,yfinance,1d
2026-01-13,84079.3203125,84258.03125,83262.7890625,83627.6875,14200,SENSEX,BSE_INDEX,yfinance,1d
2026-01-14,83358.5390625,83809.9765625,83185.203125,83382.7109375,14100,SENSEX,BSE_INDEX,yfinance,1d
2026-01-16,83670.7890625,84134.96875,83456.5,83570.3515625,22800,SENSEX,BSE_INDEX,yfinance,1d
2026-01-19,83494.4921875,83539.9296875,82898.3125,83246.1796875,14200,SENSEX,BSE_INDEX,yfinance,1d
2026-01-20,83207.3828125,83254.28125,82010.578125,82180.46875,13000,SENSEX,BSE_INDEX,yfinance,1d
2026-01-21,81794.6484375,82407.046875,81124.453125,81909.6328125,13200,SENSEX,BSE_INDEX,yfinance,1d
2026-01-22,82459.65625,82783.1796875,81874.390625,82307.3671875,26500,SENSEX,BSE_INDEX,yfinance,1d
2026-01-23,82335.9375,82516.2734375,81471.8203125,81537.703125,19700,SENSEX,BSE_INDEX,yfinance,1d
2026-01-27,81436.7890625,82084.921875,81088.59375,81857.4765625,27000,SENSEX,BSE_INDEX,yfinance,1d
2026-01-28,81892.359375,82503.96875,81814.75,82344.6796875,33200,SENSEX,BSE_INDEX,yfinance,1d
2026-01-29,82368.9609375,82689.9609375,81707.9375,82566.3671875,23500,SENSEX,BSE_INDEX,yfinance,1d
2026-01-30,81947.3125,82430.8203125,81941.03125,82269.78125,13900,SENSEX,BSE_INDEX,yfinance,1d
2026-02-02,80555.6796875,81732.25,80387.25,81666.4609375,12300,SENSEX,BSE_INDEX,yfinance,1d
2026-02-03,85323.203125,85871.7265625,83501.21875,83739.1328125,19800,SENSEX,BSE_INDEX,yfinance,1d
2026-02-04,83252.0625,83947.53125,83119.953125,83817.6875,19900,SENSEX,BSE_INDEX,yfinance,1d
2026-02-05,83757.5390625,83784.171875,83151.6171875,83313.9296875,25000,SENSEX,BSE_INDEX,yfinance,1d
2026-02-06,83249.3203125,83612.1171875,82925.3515625,83580.3984375,16100,SENSEX,BSE_INDEX,yfinance,1d
2026-02-09,84177.5078125,84314.6796875,83860.421875,84065.75,14600,SENSEX,BSE_INDEX,yfinance,1d
2026-02-10,84210.0,84482.953125,84063.46875,84273.921875,45500,SENSEX,BSE_INDEX,yfinance,1d
2026-02-11,84339.1484375,84487.34375,84081.25,84233.640625,23900,SENSEX,BSE_INDEX,yfinance,1d
2026-02-12,83968.4296875,84061.6171875,83516.671875,83674.921875,36800,SENSEX,BSE_INDEX,yfinance,1d
2026-02-13,82902.7265625,83079.703125,82534.546875,82626.7578125,30200,SENSEX,BSE_INDEX,yfinance,1d
2026-02-16,82480.3984375,83333.4921875,82276.953125,83277.1484375,33800,SENSEX,BSE_INDEX,yfinance,1d
2026-02-17,83197.671875,83598.0,82987.4296875,83450.9609375,13400,SENSEX,BSE_INDEX,yfinance,1d
2026-02-18,83553.59375,83770.046875,83163.6171875,83734.25,20800,SENSEX,BSE_INDEX,yfinance,1d
2026-02-19,83969.8203125,83979.359375,82264.203125,82498.140625,13400,SENSEX,BSE_INDEX,yfinance,1d
2026-02-20,82272.4921875,83132.078125,82206.2109375,82814.7109375,19600,SENSEX,BSE_INDEX,yfinance,1d
2026-02-23,82906.828125,83486.1484375,82906.828125,83294.65625,20300,SENSEX,BSE_INDEX,yfinance,1d
2026-02-24,83052.5390625,83079.5078125,81934.7265625,82225.921875,20200,SENSEX,BSE_INDEX,yfinance,1d
2026-02-25,82530.1171875,82957.90625,82132.6328125,82276.0703125,19200,SENSEX,BSE_INDEX,yfinance,1d
2026-02-26,82418.78125,82579.15625,81970.46875,82248.609375,122500,SENSEX,BSE_INDEX,yfinance,1d
2026-02-27,82220.4765625,82246.171875,81159.1484375,81287.1875,15800,SENSEX,BSE_INDEX,yfinance,1d
2026-03-02,78543.7265625,80632.546875,78543.7265625,80238.8515625,30600,SENSEX,BSE_INDEX,yfinance,1d
2026-03-04,78528.8203125,79527.40625,78443.203125,79116.1875,21800,SENSEX,BSE_INDEX,yfinance,1d
2026-03-05,79530.4765625,80303.828125,79201.6875,80015.8984375,22200,SENSEX,BSE_INDEX,yfinance,1d
2026-03-06,79658.9921875,79753.03125,78812.1796875,78918.8984375,18100,SENSEX,BSE_INDEX,yfinance,1d
2026-03-09,77056.75,77711.3515625,76424.546875,77566.15625,16600,SENSEX,BSE_INDEX,yfinance,1d
2026-03-10,78375.7265625,78526.25,77745.46875,78205.9765625,22000,SENSEX,BSE_INDEX,yfinance,1d
2026-03-11,78238.90625,78324.3671875,76759.2578125,76863.7109375,16400,SENSEX,BSE_INDEX,yfinance,1d
2026-03-12,76369.6484375,76681.7109375,75871.1796875,76034.421875,22700,SENSEX,BSE_INDEX,yfinance,1d
2026-03-13,75444.21875,75576.203125,74454.6015625,74563.921875,18500,SENSEX,BSE_INDEX,yfinance,1d
2026-03-16,74415.7890625,75805.2734375,73949.7578125,75502.8515625,16700,SENSEX,BSE_INDEX,yfinance,1d
2026-03-17,75826.6796875,76304.2578125,75324.7265625,76070.84375,35200,SENSEX,BSE_INDEX,yfinance,1d
2026-03-18,76367.546875,77000.21875,76187.921875,76704.1328125,19300,SENSEX,BSE_INDEX,yfinance,1d
2026-03-19,74750.921875,75354.1796875,73950.953125,74207.2421875,31000,SENSEX,BSE_INDEX,yfinance,1d
2026-03-20,74559.3828125,75286.390625,74385.0390625,74532.9609375,19000,SENSEX,BSE_INDEX,yfinance,1d
2026-03-23,73732.578125,73732.578125,72558.4375,72696.390625,19300,SENSEX,BSE_INDEX,yfinance,1d
2026-03-24,74212.46875,74489.390625,73084.4609375,74068.453125,20700,SENSEX,BSE_INDEX,yfinance,1d
2026-03-25,74652.0078125,75849.7578125,74550.46875,75273.453125,31000,SENSEX,BSE_INDEX,yfinance,1d
2026-03-27,74883.7890625,74904.90625,73534.40625,73583.21875,28800,SENSEX,BSE_INDEX,yfinance,1d
2026-03-30,72565.21875,73165.3203125,71774.1328125,71947.546875,26600,SENSEX,BSE_INDEX,yfinance,1d
2026-04-01,73762.4296875,73964.578125,72971.6796875,73134.3203125,20600,SENSEX,BSE_INDEX,yfinance,1d
2026-04-02,72262.046875,73568.5390625,71545.8125,73319.546875,33000,SENSEX,BSE_INDEX,yfinance,1d
2026-04-06,73477.53125,74207.4609375,72728.65625,74106.8515625,14000,SENSEX,BSE_INDEX,yfinance,1d
2026-04-07,73734.359375,74686.3203125,73282.40625,74616.578125,13400,SENSEX,BSE_INDEX,yfinance,1d
2026-04-08,77290.6328125,77635.5390625,77042.1484375,77562.8984375,27600,SENSEX,BSE_INDEX,yfinance,1d
2026-04-09,77319.328125,77429.328125,76347.8984375,76631.6484375,35500,SENSEX,BSE_INDEX,yfinance,1d
2026-04-10,77121.0078125,77622.5,76851.15625,77550.25,16200,SENSEX,BSE_INDEX,yfinance,1d
2026-04-13,75937.15625,77063.40625,75868.3203125,76847.5703125,19300,SENSEX,BSE_INDEX,yfinance,1d
2026-04-15,77981.1015625,78270.421875,77849.5234375,78111.2421875,15800,SENSEX,BSE_INDEX,yfinance,1d
2026-04-16,78677.5625,78730.3203125,77674.9296875,77988.6796875,33900,SENSEX,BSE_INDEX,yfinance,1d
2026-04-17,77976.1328125,78553.453125,77726.2265625,78493.5390625,14200,SENSEX,BSE_INDEX,yfinance,1d
2026-04-20,78632.8984375,78942.453125,78203.296875,78520.296875,13200,SENSEX,BSE_INDEX,yfinance,1d
2026-04-21,78617.15625,79367.078125,78522.9609375,79273.328125,10900,SENSEX,BSE_INDEX,yfinance,1d
2026-04-22,79019.34375,79031.03125,78442.296875,78516.4921875,16900,SENSEX,BSE_INDEX,yfinance,1d
2026-04-23,77983.65625,78178.5390625,77574.1796875,77664.0,24900,SENSEX,BSE_INDEX,yfinance,1d
2026-04-24,77483.796875,77710.8203125,76403.8671875,76664.2109375,14100,SENSEX,BSE_INDEX,yfinance,1d
2026-04-27,76856.046875,77420.0390625,76754.203125,77303.6328125,21200,SENSEX,BSE_INDEX,yfinance,1d
2026-04-28,77094.7890625,77493.53125,76741.0625,76886.90625,16800,SENSEX,BSE_INDEX,yfinance,1d
2026-04-29,77245.828125,77982.5078125,77136.203125,77496.359375,17900,SENSEX,BSE_INDEX,yfinance,1d
2026-04-30,77014.2109375,77254.328125,76258.859375,76913.5,27900,SENSEX,BSE_INDEX,yfinance,1d
2026-05-04,77257.2734375,77910.75,76939.5390625,77269.3984375,69200,SENSEX,BSE_INDEX,yfinance,1d
2026-05-05,77103.71875,77151.328125,76515.03125,77017.7890625,14500,SENSEX,BSE_INDEX,yfinance,1d
2026-05-06,77424.359375,78022.78125,76773.25,77958.5234375,15000,SENSEX,BSE_INDEX,yfinance,1d
2026-05-07,78339.2421875,78384.703125,77713.2109375,77844.5234375,21500,SENSEX,BSE_INDEX,yfinance,1d
2026-05-08,77631.9375,77647.4375,77146.4296875,77328.1875,13200,SENSEX,BSE_INDEX,yfinance,1d
2026-05-11,76638.09375,76678.5234375,75957.3984375,76015.28125,23900,SENSEX,BSE_INDEX,yfinance,1d
2026-05-12,75688.390625,75741.9609375,74449.5,74559.2421875,15200,SENSEX,BSE_INDEX,yfinance,1d
2026-05-13,74439.34375,75191.5703125,74134.4765625,74608.9765625,18200,SENSEX,BSE_INDEX,yfinance,1d
2026-05-14,74947.1171875,75681.8828125,74526.7734375,75398.71875,35800,SENSEX,BSE_INDEX,yfinance,1d
2026-05-15,75497.1015625,75870.359375,75139.40625,75237.9921875,15200,SENSEX,BSE_INDEX,yfinance,1d
2026-05-18,74807.96875,75466.6015625,74180.2578125,75315.0390625,16100,SENSEX,BSE_INDEX,yfinance,1d
2026-05-19,75441.2734375,75746.2734375,75115.9921875,75200.8515625,13100,SENSEX,BSE_INDEX,yfinance,1d
2026-05-20,74806.4921875,75406.1796875,74529.40625,75318.390625,11500,SENSEX,BSE_INDEX,yfinance,1d
2026-05-21,75732.421875,75945.7890625,74996.78125,75183.359375,20600,SENSEX,BSE_INDEX,yfinance,1d
2026-05-22,75260.390625,75810.96875,75230.75,75415.3515625,9400,SENSEX,BSE_INDEX,yfinance,1d
2026-05-25,76135.8203125,76559.0703125,76097.0234375,76488.9609375,11600,SENSEX,BSE_INDEX,yfinance,1d
2026-05-26,76224.140625,76627.0390625,75909.6796875,76009.703125,11500,SENSEX,BSE_INDEX,yfinance,1d
2026-05-27,75939.859375,76224.6796875,75748.2109375,75867.796875,26000,SENSEX,BSE_INDEX,yfinance,1d
2026-05-29,75988.5078125,76220.0234375,74589.109375,74775.7421875,19500,SENSEX,BSE_INDEX,yfinance,1d
2026-06-01,75203.0234375,75367.9296875,74203.6796875,74267.34375,13500,SENSEX,BSE_INDEX,yfinance,1d
2026-06-02,73945.203125,74862.1875,73815.1171875,74649.84375,19300,SENSEX,BSE_INDEX,yfinance,1d
2026-06-03,74507.7265625,74515.6484375,73492.6015625,74346.171875,14900,SENSEX,BSE_INDEX,yfinance,1d
