date,open,high,low,close,volume,symbol,exchange,source,interval
2023-04-28,0.4668850004673004,0.4810959994792938,0.46462199091911316,0.48027101159095764,1145414603,XRP-USD,CRYPTO,yfinance,1d
2023-04-29,0.4802370071411133,0.48506098985671997,0.47572600841522217,0.4784089922904968,611537970,XRP-USD,CRYPTO,yfinance,1d
2023-04-30,0.47837701439857483,0.48181599378585815,0.4709540009498596,0.4723320007324219,556459700,XRP-USD,CRYPTO,yfinance,1d
2023-05-01,0.4722050130367279,0.4725790023803711,0.45718199014663696,0.4649659991264343,941003865,XRP-USD,CRYPTO,yfinance,1d
2023-05-02,0.4649760127067566,0.4658290147781372,0.45943599939346313,0.4649510085582733,903846077,XRP-USD,CRYPTO,yfinance,1d
2023-05-03,0.4649589955806732,0.46525898575782776,0.45143601298332214,0.4634940028190613,1049175706,XRP-USD,CRYPTO,yfinance,1d
2023-05-04,0.46348801255226135,0.46497398614883423,0.45601901412010193,0.4615730047225952,752455291,XRP-USD,CRYPTO,yfinance,1d
2023-05-05,0.46156400442123413,0.4697830080986023,0.4582580029964447,0.46779999136924744,857113580,XRP-USD,CRYPTO,yfinance,1d
2023-05-06,0.46782100200653076,0.46908101439476013,0.4547640085220337,0.4595490097999573,592275764,XRP-USD,CRYPTO,yfinance,1d
2023-05-07,0.4594990015029907,0.4610390067100525,0.45024898648262024,0.45036399364471436,440082859,XRP-USD,CRYPTO,yfinance,1d
2023-05-08,0.4503459930419922,0.4517369866371155,0.4185529947280884,0.42891499400138855,1307982057,XRP-USD,CRYPTO,yfinance,1d
2023-05-09,0.4288890063762665,0.43015798926353455,0.4219050109386444,0.4298880100250244,911350658,XRP-USD,CRYPTO,yfinance,1d
2023-05-10,0.4298050105571747,0.4336960017681122,0.41782501339912415,0.43087300658226013,1068763583,XRP-USD,CRYPTO,yfinance,1d
2023-05-11,0.43088600039482117,0.43088600039482117,0.4129619896411896,0.42187899351119995,906511894,XRP-USD,CRYPTO,yfinance,1d
2023-05-12,0.42180299758911133,0.439969003200531,0.4177199900150299,0.43071800470352173,1174284548,XRP-USD,CRYPTO,yfinance,1d
2023-05-13,0.4307200014591217,0.4309450089931488,0.42471399903297424,0.424903005361557,389293055,XRP-USD,CRYPTO,yfinance,1d
2023-05-14,0.4248720109462738,0.43133699893951416,0.42315199971199036,0.4258599877357483,369801280,XRP-USD,CRYPTO,yfinance,1d
2023-05-15,0.4258610010147095,0.4302929937839508,0.42282798886299133,0.42756199836730957,749923785,XRP-USD,CRYPTO,yfinance,1d
2023-05-16,0.4275999963283539,0.44143399596214294,0.4202069938182831,0.4414219856262207,963282009,XRP-USD,CRYPTO,yfinance,1d
2023-05-17,0.44140899181365967,0.45959100127220154,0.4388810098171234,0.4485889971256256,1518727788,XRP-USD,CRYPTO,yfinance,1d
2023-05-18,0.4485670030117035,0.4712519943714142,0.44383299350738525,0.46029898524284363,1356400752,XRP-USD,CRYPTO,yfinance,1d
2023-05-19,0.4602769911289215,0.47380000352859497,0.4585300087928772,0.4679819941520691,1083307614,XRP-USD,CRYPTO,yfinance,1d
2023-05-20,0.46799200773239136,0.4708079993724823,0.46352899074554443,0.46908101439476013,479336096,XRP-USD,CRYPTO,yfinance,1d
2023-05-21,0.4690749943256378,0.4706220030784607,0.45659199357032776,0.4575499892234802,537234089,XRP-USD,CRYPTO,yfinance,1d
2023-05-22,0.4575749933719635,0.4663250148296356,0.45214998722076416,0.46160098910331726,904918280,XRP-USD,CRYPTO,yfinance,1d
2023-05-23,0.46160900592803955,0.46683698892593384,0.45944398641586304,0.46542999148368835,829964870,XRP-USD,CRYPTO,yfinance,1d
2023-05-24,0.4654409885406494,0.4654409885406494,0.4474639892578125,0.45360898971557617,1029450864,XRP-USD,CRYPTO,yfinance,1d
2023-05-25,0.45358601212501526,0.45462900400161743,0.4456219971179962,0.45373401045799255,697466810,XRP-USD,CRYPTO,yfinance,1d
2023-05-26,0.45374301075935364,0.46957099437713623,0.4530070126056671,0.4691399931907654,947890355,XRP-USD,CRYPTO,yfinance,1d
2023-05-27,0.4691169857978821,0.4777210056781769,0.4667159914970398,0.4722450077533722,634937525,XRP-USD,CRYPTO,yfinance,1d
2023-05-28,0.47224000096321106,0.48581498861312866,0.4707840085029602,0.48288899660110474,570647795,XRP-USD,CRYPTO,yfinance,1d
2023-05-29,0.4828749895095825,0.4943520128726959,0.47790399193763733,0.4941509962081909,1039953786,XRP-USD,CRYPTO,yfinance,1d
2023-05-30,0.4942319989204407,0.5254259705543518,0.4905470013618469,0.5219380259513855,2119990185,XRP-USD,CRYPTO,yfinance,1d
2023-05-31,0.5218949913978577,0.5271980166435242,0.50245600938797,0.5173860192298889,1585723566,XRP-USD,CRYPTO,yfinance,1d
2023-06-01,0.5173879861831665,0.5173889994621277,0.5031989812850952,0.5073170065879822,1095700204,XRP-USD,CRYPTO,yfinance,1d
2023-06-02,0.5073040127754211,0.5263280272483826,0.5049690008163452,0.5253869891166687,1070731055,XRP-USD,CRYPTO,yfinance,1d
2023-06-03,0.5253559947013855,0.5299130082130432,0.5170459747314453,0.5193510055541992,684948363,XRP-USD,CRYPTO,yfinance,1d
2023-06-04,0.5193660259246826,0.5447109937667847,0.5166140198707581,0.5359110236167908,943439712,XRP-USD,CRYPTO,yfinance,1d
2023-06-05,0.536005973815918,0.5414329767227173,0.4935460090637207,0.5103939771652222,2077075618,XRP-USD,CRYPTO,yfinance,1d
2023-06-06,0.5103830099105835,0.5318089723587036,0.49823400378227234,0.5304639935493469,1595950808,XRP-USD,CRYPTO,yfinance,1d
2023-06-07,0.5304279923439026,0.5371230244636536,0.5089340209960938,0.5196279883384705,1649651366,XRP-USD,CRYPTO,yfinance,1d
2023-06-08,0.5196120142936707,0.5273330211639404,0.5169619917869568,0.5245460271835327,954016646,XRP-USD,CRYPTO,yfinance,1d
2023-06-09,0.524541974067688,0.5398839712142944,0.5216730237007141,0.5379170179367065,1233816475,XRP-USD,CRYPTO,yfinance,1d
2023-06-10,0.5379719734191895,0.5380300283432007,0.4823650121688843,0.5081989765167236,2110109968,XRP-USD,CRYPTO,yfinance,1d
2023-06-11,0.5081899762153625,0.5283970236778259,0.504347026348114,0.5212209820747375,828115958,XRP-USD,CRYPTO,yfinance,1d
2023-06-12,0.5211629867553711,0.5275239944458008,0.5110899806022644,0.52572101354599,1199140307,XRP-USD,CRYPTO,yfinance,1d
2023-06-13,0.5256779789924622,0.5613769888877869,0.5087649822235107,0.5200859904289246,2617707336,XRP-USD,CRYPTO,yfinance,1d
2023-06-14,0.5200859904289246,0.5202100276947021,0.46748000383377075,0.4802199900150299,1757437649,XRP-USD,CRYPTO,yfinance,1d
2023-06-15,0.480226993560791,0.48450198769569397,0.4695580005645752,0.4801180064678192,1180880587,XRP-USD,CRYPTO,yfinance,1d
2023-06-16,0.48010700941085815,0.4823490083217621,0.4592849910259247,0.47574299573898315,1166129294,XRP-USD,CRYPTO,yfinance,1d
2023-06-17,0.4757640063762665,0.4852289855480194,0.4705739915370941,0.47979000210762024,635717535,XRP-USD,CRYPTO,yfinance,1d
2023-06-18,0.4797869920730591,0.49669700860977173,0.4765709936618805,0.4875729978084564,743984056,XRP-USD,CRYPTO,yfinance,1d
2023-06-19,0.4875720143318176,0.4972800016403198,0.48371100425720215,0.49339500069618225,870856054,XRP-USD,CRYPTO,yfinance,1d
2023-06-20,0.4934239983558655,0.4955579936504364,0.4737829864025116,0.4928700029850006,1073485912,XRP-USD,CRYPTO,yfinance,1d
2023-06-21,0.4928610026836395,0.5025219917297363,0.49033400416374207,0.500694990158081,1305891782,XRP-USD,CRYPTO,yfinance,1d
2023-06-22,0.5006409883499146,0.523157000541687,0.49131301045417786,0.4949750006198883,1518125316,XRP-USD,CRYPTO,yfinance,1d
2023-06-23,0.49496299028396606,0.5018900036811829,0.48614799976348877,0.4965659976005554,1108503309,XRP-USD,CRYPTO,yfinance,1d
2023-06-24,0.4965760111808777,0.4965760111808777,0.4828279912471771,0.48731300234794617,693890997,XRP-USD,CRYPTO,yfinance,1d
2023-06-25,0.4873160123825073,0.4956429898738861,0.48420798778533936,0.4902769923210144,681228509,XRP-USD,CRYPTO,yfinance,1d
2023-06-26,0.4902789890766144,0.49125298857688904,0.4745739996433258,0.47933200001716614,953227780,XRP-USD,CRYPTO,yfinance,1d
2023-06-27,0.4793570041656494,0.4849970042705536,0.4772320091724396,0.4838399887084961,847044879,XRP-USD,CRYPTO,yfinance,1d
2023-06-28,0.4838390052318573,0.4839099943637848,0.4565410017967224,0.46522200107574463,989599376,XRP-USD,CRYPTO,yfinance,1d
2023-06-29,0.4651710093021393,0.47672298550605774,0.4623959958553314,0.4747219979763031,718808031,XRP-USD,CRYPTO,yfinance,1d
2023-06-30,0.4746989905834198,0.4822700023651123,0.4565100073814392,0.4740369915962219,1261905827,XRP-USD,CRYPTO,yfinance,1d
2023-07-01,0.47402000427246094,0.47545498609542847,0.4656040072441101,0.47352200746536255,737421634,XRP-USD,CRYPTO,yfinance,1d
2023-07-02,0.47351598739624023,0.49452999234199524,0.471327006816864,0.4844929873943329,1154671474,XRP-USD,CRYPTO,yfinance,1d
2023-07-03,0.484497994184494,0.49091100692749023,0.47971299290657043,0.4895470142364502,1059955641,XRP-USD,CRYPTO,yfinance,1d
2023-07-04,0.4895099997520447,0.4926219880580902,0.4833369851112366,0.48784199357032776,841667226,XRP-USD,CRYPTO,yfinance,1d
2023-07-05,0.4878099858760834,0.49160000681877136,0.47115400433540344,0.4782719910144806,950150566,XRP-USD,CRYPTO,yfinance,1d
2023-07-06,0.47822898626327515,0.48378100991249084,0.46329599618911743,0.4637390077114105,950187883,XRP-USD,CRYPTO,yfinance,1d
2023-07-07,0.46371498703956604,0.47048500180244446,0.46062999963760376,0.468764990568161,682747263,XRP-USD,CRYPTO,yfinance,1d
2023-07-08,0.4687570035457611,0.4739620089530945,0.46604499220848083,0.4706439971923828,409435365,XRP-USD,CRYPTO,yfinance,1d
2023-07-09,0.4706439971923828,0.47178900241851807,0.46811699867248535,0.4685499966144562,324938269,XRP-USD,CRYPTO,yfinance,1d
2023-07-10,0.46855399012565613,0.4799860119819641,0.46460598707199097,0.4776639938354492,885726455,XRP-USD,CRYPTO,yfinance,1d
2023-07-11,0.47768500447273254,0.4782879948616028,0.47180798649787903,0.47571900486946106,645625637,XRP-USD,CRYPTO,yfinance,1d
2023-07-12,0.4756909906864166,0.4770210087299347,0.4678579866886139,0.47110500931739807,715809444,XRP-USD,CRYPTO,yfinance,1d
2023-07-13,0.47110098600387573,0.8875110149383545,0.470102995634079,0.8153650164604187,10397344596,XRP-USD,CRYPTO,yfinance,1d
2023-07-14,0.8161969780921936,0.8214120268821716,0.6807630062103271,0.7191569805145264,7060210982,XRP-USD,CRYPTO,yfinance,1d
2023-07-15,0.719215989112854,0.731020987033844,0.6969010233879089,0.7132790088653564,3369947488,XRP-USD,CRYPTO,yfinance,1d
2023-07-16,0.7133529782295227,0.7873319983482361,0.709725022315979,0.7468600273132324,3937651423,XRP-USD,CRYPTO,yfinance,1d
2023-07-17,0.7469660043716431,0.7603020071983337,0.7184249758720398,0.739205002784729,2506419441,XRP-USD,CRYPTO,yfinance,1d
2023-07-18,0.739096999168396,0.7809889912605286,0.7360929846763611,0.7795400023460388,2626009775,XRP-USD,CRYPTO,yfinance,1d
2023-07-19,0.7795869708061218,0.8418409824371338,0.7743350267410278,0.8206940293312073,3954595150,XRP-USD,CRYPTO,yfinance,1d
2023-07-20,0.8206449747085571,0.8467990159988403,0.7739449739456177,0.7940580248832703,2843382854,XRP-USD,CRYPTO,yfinance,1d
2023-07-21,0.7940300107002258,0.7979990243911743,0.7641419768333435,0.7725020051002502,1860721533,XRP-USD,CRYPTO,yfinance,1d
2023-07-22,0.7724469900131226,0.7789120078086853,0.730679988861084,0.73328697681427,1637792182,XRP-USD,CRYPTO,yfinance,1d
2023-07-23,0.7333070039749146,0.7505589723587036,0.7193089723587036,0.7386829853057861,1541388766,XRP-USD,CRYPTO,yfinance,1d
2023-07-24,0.7386469841003418,0.7415069937705994,0.687578022480011,0.7027649879455566,2266820366,XRP-USD,CRYPTO,yfinance,1d
2023-07-25,0.7028170228004456,0.7140989899635315,0.6791489720344543,0.7095999717712402,1813094168,XRP-USD,CRYPTO,yfinance,1d
2023-07-26,0.7096199989318848,0.7295269966125488,0.696075975894928,0.7157989740371704,1676809706,XRP-USD,CRYPTO,yfinance,1d
2023-07-27,0.7158010005950928,0.7270749807357788,0.7091050148010254,0.7136459946632385,1480051564,XRP-USD,CRYPTO,yfinance,1d
2023-07-28,0.7136330008506775,0.7175430059432983,0.704509973526001,0.7125679850578308,1055913805,XRP-USD,CRYPTO,yfinance,1d
2023-07-29,0.7125430107116699,0.7146109938621521,0.706866979598999,0.7127389907836914,725769153,XRP-USD,CRYPTO,yfinance,1d
2023-07-30,0.7127230167388916,0.7298099994659424,0.6935369968414307,0.7051360011100769,1323282055,XRP-USD,CRYPTO,yfinance,1d
2023-07-31,0.7051100134849548,0.7173640131950378,0.6921539902687073,0.6985210180282593,1488758727,XRP-USD,CRYPTO,yfinance,1d
2023-08-01,0.6985030174255371,0.7072110176086426,0.6835319995880127,0.7072110176086426,1438067858,XRP-USD,CRYPTO,yfinance,1d
2023-08-02,0.707086980342865,0.707086980342865,0.6802319884300232,0.6851950287818909,1132335650,XRP-USD,CRYPTO,yfinance,1d
2023-08-03,0.6851800084114075,0.6867610216140747,0.6588510274887085,0.6641349792480469,1414576525,XRP-USD,CRYPTO,yfinance,1d
2023-08-04,0.6640880107879639,0.6664419770240784,0.6303039789199829,0.6355389952659607,1342066974,XRP-USD,CRYPTO,yfinance,1d
2023-08-05,0.635532021522522,0.635532021522522,0.6126369833946228,0.6284229755401611,1142144189,XRP-USD,CRYPTO,yfinance,1d
2023-08-06,0.6284289956092834,0.6364349722862244,0.6216340065002441,0.6230869889259338,849060664,XRP-USD,CRYPTO,yfinance,1d
2023-08-07,0.6230930089950562,0.6277779936790466,0.6049780249595642,0.6219310164451599,1417493753,XRP-USD,CRYPTO,yfinance,1d
2023-08-08,0.6219279766082764,0.6448860168457031,0.6153180003166199,0.6424059867858887,1296031585,XRP-USD,CRYPTO,yfinance,1d
2023-08-09,0.6423749923706055,0.6623439788818359,0.6346529722213745,0.6433650255203247,1659437400,XRP-USD,CRYPTO,yfinance,1d
2023-08-10,0.6433460116386414,0.6434400081634521,0.6252760291099548,0.6329860091209412,1159039975,XRP-USD,CRYPTO,yfinance,1d
2023-08-11,0.6329910159111023,0.6391479969024658,0.6273329854011536,0.6316750049591064,885715586,XRP-USD,CRYPTO,yfinance,1d
2023-08-12,0.6316570043563843,0.6321520209312439,0.6255419850349426,0.6272050142288208,519563800,XRP-USD,CRYPTO,yfinance,1d
2023-08-13,0.6271920204162598,0.6370409727096558,0.6249030232429504,0.6261019706726074,635297148,XRP-USD,CRYPTO,yfinance,1d
2023-08-14,0.6260979771614075,0.6354510188102722,0.6247239708900452,0.6342819929122925,939329129,XRP-USD,CRYPTO,yfinance,1d
2023-08-15,0.6342380046844482,0.6342380046844482,0.5935029983520508,0.6095989942550659,1230727429,XRP-USD,CRYPTO,yfinance,1d
2023-08-16,0.6095880270004272,0.6143149733543396,0.5790519714355469,0.5883280038833618,1688583741,XRP-USD,CRYPTO,yfinance,1d
2023-08-17,0.5883439779281616,0.5934709906578064,0.4681060016155243,0.5071420073509216,2425926882,XRP-USD,CRYPTO,yfinance,1d
2023-08-18,0.5072450041770935,0.5170609951019287,0.48759499192237854,0.5060999989509583,2169285316,XRP-USD,CRYPTO,yfinance,1d
2023-08-19,0.5061280131340027,0.5232080221176147,0.5019760131835938,0.5196290016174316,1038954380,XRP-USD,CRYPTO,yfinance,1d
2023-08-20,0.5196390151977539,0.5529590249061584,0.5173289775848389,0.5395470261573792,1471670949,XRP-USD,CRYPTO,yfinance,1d
2023-08-21,0.5395479798316956,0.5397819876670837,0.5100489854812622,0.524537980556488,1445315789,XRP-USD,CRYPTO,yfinance,1d
2023-08-22,0.5245360136032104,0.5248180031776428,0.5063430070877075,0.5209299921989441,1227160129,XRP-USD,CRYPTO,yfinance,1d
2023-08-23,0.5209190249443054,0.5347710251808167,0.516435980796814,0.5299019813537598,1007927236,XRP-USD,CRYPTO,yfinance,1d
2023-08-24,0.5299130082130432,0.5313839912414551,0.5133050084114075,0.5184130072593689,881617931,XRP-USD,CRYPTO,yfinance,1d
2023-08-25,0.5184580087661743,0.529774010181427,0.5087429881095886,0.5262460112571716,1067427241,XRP-USD,CRYPTO,yfinance,1d
2023-08-26,0.5262179970741272,0.5268650054931641,0.5193060040473938,0.5234699845314026,541153725,XRP-USD,CRYPTO,yfinance,1d
2023-08-27,0.5234839916229248,0.5296019911766052,0.5215160250663757,0.5238440036773682,584757090,XRP-USD,CRYPTO,yfinance,1d
2023-08-28,0.5238400101661682,0.52435302734375,0.512673020362854,0.523248016834259,842593344,XRP-USD,CRYPTO,yfinance,1d
2023-08-29,0.523252010345459,0.5465760231018066,0.5137709975242615,0.5400649905204773,1468584828,XRP-USD,CRYPTO,yfinance,1d
2023-08-30,0.5400450229644775,0.5401650071144104,0.5231519937515259,0.528194010257721,967541032,XRP-USD,CRYPTO,yfinance,1d
2023-08-31,0.5281950235366821,0.5284619927406311,0.505079984664917,0.510798990726471,1074749312,XRP-USD,CRYPTO,yfinance,1d
2023-09-01,0.5107880234718323,0.5116230249404907,0.4886009991168976,0.498075008392334,1097204087,XRP-USD,CRYPTO,yfinance,1d
2023-09-02,0.4980599880218506,0.5021100044250488,0.4953620135784149,0.4990909993648529,661651382,XRP-USD,CRYPTO,yfinance,1d
2023-09-03,0.4991079866886139,0.5091860294342041,0.4978390038013458,0.5050489902496338,622598422,XRP-USD,CRYPTO,yfinance,1d
2023-09-04,0.5050489902496338,0.512067973613739,0.49899300932884216,0.5083749890327454,843268290,XRP-USD,CRYPTO,yfinance,1d
2023-09-05,0.5083969831466675,0.5083969831466675,0.5001230239868164,0.5054110288619995,750823613,XRP-USD,CRYPTO,yfinance,1d
2023-09-06,0.5054309964179993,0.5054550170898438,0.4938110113143921,0.5032430291175842,773743079,XRP-USD,CRYPTO,yfinance,1d
2023-09-07,0.5032370090484619,0.5060909986495972,0.4973379969596863,0.5048570036888123,699614463,XRP-USD,CRYPTO,yfinance,1d
2023-09-08,0.5048649907112122,0.5067179799079895,0.49702900648117065,0.5048499703407288,709453301,XRP-USD,CRYPTO,yfinance,1d
2023-09-09,0.5048589706420898,0.5048589706420898,0.5020279884338379,0.5038549900054932,359744792,XRP-USD,CRYPTO,yfinance,1d
2023-09-10,0.5038579702377319,0.5038830041885376,0.4954189956188202,0.49781399965286255,506251985,XRP-USD,CRYPTO,yfinance,1d
2023-09-11,0.4977859854698181,0.49801498651504517,0.4670790135860443,0.474373996257782,1280910602,XRP-USD,CRYPTO,yfinance,1d
2023-09-12,0.474388986825943,0.48482999205589294,0.4707520008087158,0.4807380139827728,1026076357,XRP-USD,CRYPTO,yfinance,1d
2023-09-13,0.4807569980621338,0.48678699135780334,0.47493401169776917,0.48377498984336853,899389429,XRP-USD,CRYPTO,yfinance,1d
2023-09-14,0.48376700282096863,0.49311500787734985,0.48065099120140076,0.48945701122283936,783751989,XRP-USD,CRYPTO,yfinance,1d
2023-09-15,0.4894680082798004,0.5050740242004395,0.48897698521614075,0.5008749961853027,951792585,XRP-USD,CRYPTO,yfinance,1d
2023-09-16,0.5008490085601807,0.503167986869812,0.49884501099586487,0.49987998604774475,517370943,XRP-USD,CRYPTO,yfinance,1d
2023-09-17,0.499906986951828,0.5003719925880432,0.49202200770378113,0.4930410087108612,500486648,XRP-USD,CRYPTO,yfinance,1d
2023-09-18,0.49302899837493896,0.5066319704055786,0.4895470142364502,0.5032029747962952,955363038,XRP-USD,CRYPTO,yfinance,1d
2023-09-19,0.5031870007514954,0.5159749984741211,0.5018370151519775,0.5141509771347046,981191150,XRP-USD,CRYPTO,yfinance,1d
2023-09-20,0.5141329765319824,0.5242660045623779,0.5103909969329834,0.5213549733161926,1081193591,XRP-USD,CRYPTO,yfinance,1d
2023-09-21,0.5213580131530762,0.5213580131530762,0.5020229816436768,0.5071790218353271,1120291947,XRP-USD,CRYPTO,yfinance,1d
2023-09-22,0.5071939826011658,0.5161809921264648,0.5056089758872986,0.5125100016593933,712954688,XRP-USD,CRYPTO,yfinance,1d
2023-09-23,0.5124980211257935,0.5135189890861511,0.5068860054016113,0.5080339908599854,382427235,XRP-USD,CRYPTO,yfinance,1d
2023-09-24,0.5080159902572632,0.5113170146942139,0.5014330148696899,0.5023880004882812,404611925,XRP-USD,CRYPTO,yfinance,1d
2023-09-25,0.5023869872093201,0.5064690113067627,0.4925830066204071,0.5054609775543213,852958013,XRP-USD,CRYPTO,yfinance,1d
2023-09-26,0.5054550170898438,0.5066549777984619,0.4988040030002594,0.5017079710960388,782380755,XRP-USD,CRYPTO,yfinance,1d
2023-09-27,0.5017039775848389,0.5064759850502014,0.4973739981651306,0.4995970129966736,748882159,XRP-USD,CRYPTO,yfinance,1d
2023-09-28,0.4995900094509125,0.5095250010490417,0.495606005191803,0.5095250010490417,786510398,XRP-USD,CRYPTO,yfinance,1d
2023-09-29,0.5095369815826416,0.5454570055007935,0.5068169832229614,0.5217189788818359,1721538761,XRP-USD,CRYPTO,yfinance,1d
2023-09-30,0.5216889977455139,0.5216889977455139,0.5152069926261902,0.515404999256134,544604664,XRP-USD,CRYPTO,yfinance,1d
2023-10-01,0.5153679847717285,0.5252199769020081,0.51494300365448,0.5242040157318115,549430554,XRP-USD,CRYPTO,yfinance,1d
2023-10-02,0.5242040157318115,0.5255429744720459,0.5109900236129761,0.51283198595047,946645872,XRP-USD,CRYPTO,yfinance,1d
