date,open,high,low,close,volume,symbol,exchange,source,interval
2025-04-01,36422.8515625,36538.6015625,35890.3984375,35980.6484375,31000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-02,36024.44921875,36368.8515625,35970.69921875,36283.5,21600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-03,35676.44921875,35686.55078125,34642.3984375,34757.25,38300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-04,34224.6015625,34361.6484375,33418.6484375,33511.44921875,42300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-07,31307.94921875,32835.1015625,30918.94921875,32668.80078125,56200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-08,33232.3984375,33742.8515625,32859.05078125,33244.3984375,42300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-09,32710.25,32762.30078125,32200.25,32517.349609375,41900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-11,32926.6484375,33210.80078125,32526.0,32740.849609375,41400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-15,33504.1484375,33520.6484375,32932.94921875,33275.30078125,31500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-16,33215.94921875,33387.44921875,32867.94921875,33295.5,35800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-17,32832.6484375,33471.55078125,32470.94921875,33372.3515625,82800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-21,33299.6015625,34528.55078125,33283.8515625,34135.05078125,100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-22,34075.6015625,34130.30078125,33789.1484375,33941.05078125,37700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-23,34700.1015625,35522.75,34648.44921875,35414.6484375,71800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-24,35463.6015625,35572.0,35197.30078125,35307.1015625,43600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-25,35487.30078125,35941.44921875,35068.1484375,35562.25,46200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-28,35541.55078125,35679.3515625,35089.75,35482.94921875,29000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-29,35565.75,36157.19921875,35416.8984375,35920.3984375,33700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-04-30,35913.69921875,36206.55078125,35440.80078125,35794.94921875,32300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-02,35868.5,36300.6015625,35637.3984375,35891.8515625,31300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-05,36042.6015625,36352.3984375,35949.3515625,35991.25,21200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-06,36129.30078125,36314.19921875,35778.80078125,35869.19921875,21800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-07,35479.1015625,36042.25,35440.6484375,35920.30078125,24900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-08,35960.94921875,36240.25,35832.80078125,36002.44921875,30700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-09,35490.8984375,35929.30078125,35488.3984375,35880.1015625,22100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-12,36656.6484375,38356.1015625,36600.75,38282.55078125,43200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-13,38326.3984375,38326.3984375,37304.94921875,37354.6015625,36600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-14,37480.6015625,37913.80078125,37379.1484375,37853.55078125,22000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-15,37929.1015625,38377.3515625,37456.75,38293.80078125,37300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-16,38351.8984375,38351.8984375,37814.8984375,37972.3515625,18000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-19,37845.6015625,37917.19921875,37429.6015625,37477.80078125,21700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-20,37722.19921875,38019.05078125,37234.19921875,37283.5,25400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-21,37418.25,37618.8984375,37112.6015625,37540.1015625,14600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-22,37246.25,37316.30078125,36868.55078125,37050.1484375,25400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-23,37108.69921875,37826.3984375,37062.80078125,37403.55078125,17900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-26,37491.1015625,37819.6484375,37442.8515625,37785.8984375,10600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-27,37777.8984375,37798.69921875,37323.30078125,37501.44921875,22400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-28,37751.3984375,37777.5,37440.69921875,37465.75,14900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-29,37762.1484375,38121.3984375,37585.05078125,37754.1484375,29700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-05-30,37646.3984375,37665.44921875,37241.25,37321.75,39500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-02,37147.8515625,37172.6015625,36770.1484375,37061.8515625,19000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-03,37199.6484375,37367.3515625,36740.55078125,36814.8984375,24300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-04,36831.30078125,37088.5,36762.80078125,36938.1015625,20100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-05,37034.44921875,37408.25,36886.25,37107.94921875,23500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-06,37134.1484375,37356.30078125,36910.94921875,37294.8515625,15100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-09,37522.5,37786.25,37445.30078125,37669.19921875,18600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-10,37871.6015625,38567.75,37825.1484375,38300.0,37600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-11,38355.5,38834.75,38215.0,38784.30078125,42400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-12,38732.94921875,38891.05078125,38227.25,38460.30078125,38400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-13,37769.5,38687.55078125,37722.19921875,38469.25,24700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-16,38440.8515625,39258.3984375,38369.05078125,39073.05078125,25400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-17,39123.0,39499.1484375,38977.94921875,39356.1015625,24100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-18,39220.3515625,39572.5,38963.80078125,39030.8984375,18500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-19,38945.3515625,38966.80078125,38429.3984375,38664.94921875,30200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-20,38674.19921875,39041.05078125,38454.05078125,38991.44921875,34000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-23,38642.1484375,38646.5,38278.69921875,38414.1015625,21900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-24,38852.6484375,38936.55078125,38380.0,38417.94921875,25900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-25,38635.0,39109.25,38605.5,39046.30078125,20000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-26,38996.6484375,39103.3515625,38760.1484375,38996.25,27500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-27,39125.75,39357.75,38707.1484375,38822.94921875,39100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-06-30,38945.8515625,39011.94921875,38652.30078125,38950.0,21000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-01,39004.6484375,39282.94921875,38725.25,38833.1484375,17400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-02,39080.30078125,39519.5,38738.8515625,38879.1015625,27500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-03,39009.8515625,39203.69921875,38803.75,38854.30078125,22500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-04,38968.1015625,39191.8984375,38784.3984375,39166.55078125,16200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-07,39146.1484375,39176.6484375,38799.69921875,38866.94921875,14500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-08,38837.0,39238.19921875,38732.55078125,38983.25,18500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-09,38986.80078125,38999.75,38540.6484375,38680.8515625,24200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-10,38713.80078125,38715.19921875,38197.3515625,38376.6484375,22300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-11,37702.55078125,37990.80078125,37558.1015625,37693.25,40700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-14,37643.3515625,37664.19921875,37016.1015625,37273.69921875,30900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-15,37077.0,37664.8984375,37048.94921875,37424.6015625,38900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-16,37325.69921875,37758.5,37258.05078125,37660.75,30700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-17,37552.8515625,37666.55078125,37060.69921875,37138.55078125,32600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-18,37366.69921875,37419.6015625,36951.8515625,37141.8984375,49800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-21,37109.80078125,37164.8515625,36780.05078125,37031.75,25900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-22,36963.6484375,37121.0,36827.3984375,36858.8984375,24800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-23,36958.30078125,37086.6015625,36745.19921875,36951.5,25700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-24,36949.30078125,36974.05078125,36097.6484375,36135.80078125,48500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-25,35998.0,36271.1015625,35531.6484375,35623.75,34100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-28,35521.69921875,35566.55078125,35049.8984375,35370.05078125,28700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-29,35270.8984375,35438.75,35101.5,35373.25,37000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-30,35453.05078125,35531.55078125,35258.0,35481.69921875,20900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-07-31,35218.8515625,35589.0,34999.25,35301.6484375,25100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-01,35118.6015625,35166.3984375,34586.8984375,34649.6015625,24500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-04,34558.69921875,35219.8515625,34324.8515625,35203.3515625,23000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-05,35196.75,35196.75,34854.30078125,35034.5,27900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-06,34957.94921875,34990.3515625,34347.44921875,34426.25,25900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-07,34284.94921875,34808.05078125,34224.55078125,34726.80078125,25200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-08,34603.0,34643.75,34350.8515625,34398.5,30100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-11,34367.25,34624.3984375,34228.0,34544.6484375,17400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-12,34589.8515625,35072.5,34561.30078125,34674.30078125,29700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-13,34756.6484375,34842.1484375,34552.8515625,34692.94921875,24700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-14,34732.25,35332.19921875,34732.25,34833.19921875,37800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-18,35152.69921875,35158.69921875,34514.0,34634.94921875,21900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-19,34618.8515625,34825.30078125,34549.05078125,34756.69921875,16700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-20,34647.19921875,35773.6484375,34647.19921875,35690.05078125,41800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-21,35918.80078125,35922.55078125,35461.44921875,35723.8984375,24200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-22,35735.44921875,35767.1484375,35415.3984375,35440.8515625,27600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-25,35795.5,36445.30078125,35795.5,36280.1015625,39100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-26,36106.80078125,36324.30078125,35998.94921875,36063.19921875,46100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-28,36017.1484375,36018.94921875,35444.19921875,35488.80078125,22800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-08-29,35491.6015625,35575.19921875,35130.3515625,35181.25,28100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-01,35255.30078125,35787.69921875,35255.30078125,35740.6484375,14500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-02,35767.0,36061.1015625,35541.19921875,35737.8984375,16900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-03,35807.94921875,35832.0,35293.1015625,35474.94921875,15400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-04,35580.6015625,35599.30078125,35093.3984375,35143.1015625,17400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-05,35234.75,35331.5,34343.3984375,34635.8515625,23500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-08,34744.8984375,34912.8515625,34259.3984375,34310.44921875,19600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-09,34773.05078125,35304.8515625,34770.3515625,35255.94921875,35900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-10,35428.8984375,36255.19921875,35426.6015625,36183.80078125,36500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-11,36265.94921875,36278.19921875,35829.8515625,36003.5,22600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-12,36331.44921875,36356.6484375,36025.30078125,36110.75,24600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-15,36139.69921875,36151.44921875,35686.1484375,35902.19921875,15700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-16,35962.30078125,36274.0,35860.5,36212.1484375,23600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-17,36326.30078125,36608.8984375,36253.8984375,36447.1484375,22100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-18,36801.5,37064.94921875,36631.05078125,36750.25,31300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-19,36765.5,36821.19921875,36369.94921875,36578.25,37200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-22,35437.8984375,35781.6015625,35145.1015625,35500.1484375,51000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-23,35477.6015625,35642.69921875,35177.3515625,35249.1015625,29900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-24,35104.05078125,35193.30078125,34857.69921875,34994.30078125,23600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-25,34914.0,35092.3984375,34460.30078125,34548.30078125,29200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-26,34399.19921875,34477.30078125,33636.55078125,33702.0,37000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-29,33900.6015625,33970.05078125,33606.44921875,33693.1015625,31900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-09-30,33789.69921875,33922.6015625,33634.30078125,33655.1015625,28800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-01,33702.8515625,34016.6015625,33432.1015625,33905.19921875,24200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-03,33921.1015625,33992.1484375,33763.1015625,33949.75,28900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-06,33961.3984375,34743.75,33926.6484375,34722.55078125,20400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-07,34820.6015625,34879.19921875,34533.75,34709.44921875,21000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-08,34664.3984375,35394.55078125,34607.30078125,35232.25,23300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-09,35315.3984375,35688.3515625,35174.80078125,35628.5,21200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-10,35705.6484375,35821.30078125,35321.8515625,35609.05078125,25100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-13,35397.19921875,35505.3515625,35072.3984375,35330.80078125,20300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-14,35542.8515625,35766.25,35148.3984375,35214.8515625,26300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-15,35327.19921875,35571.6015625,35226.1484375,35401.80078125,36000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-16,35443.69921875,35574.25,35229.6015625,35531.05078125,27600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-17,35356.5,35356.5,34872.94921875,34950.69921875,73000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-20,35109.75,35377.8515625,35077.8515625,35292.6015625,25600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-21,35500.8984375,35564.19921875,35221.55078125,35299.75,4700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-23,35936.75,36462.0,35859.75,36078.6484375,57100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-24,36211.3984375,36268.6484375,35886.1484375,35986.3515625,23100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-27,36075.55078125,36279.3984375,35962.80078125,36129.1015625,29100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-28,36088.6484375,36193.1484375,35677.6015625,35860.3984375,27100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-29,35916.1015625,36201.55078125,35778.19921875,36090.1015625,23400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-30,36073.1484375,36127.8984375,35812.75,35906.3984375,22300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-10-31,35918.55078125,36050.3515625,35681.05078125,35712.3515625,18500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-03,35664.80078125,35742.80078125,35479.5,35653.1015625,1100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-04,35580.55078125,35668.75,35198.75,35274.55078125,23000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-06,35380.44921875,35509.0,35248.30078125,35337.6015625,25100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-07,35233.19921875,35272.55078125,34732.5,35117.6484375,21700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-10,35246.94921875,35855.6015625,35237.19921875,35688.25,26700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-11,35902.8984375,36149.8984375,35683.8984375,36116.8984375,33800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-12,36299.3984375,36911.94921875,36290.80078125,36855.3984375,40400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-13,36937.94921875,36939.8515625,36525.3984375,36679.5,33100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-14,36392.05078125,36503.0,35957.30078125,36301.25,25000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-17,36285.19921875,36406.44921875,36138.19921875,36375.19921875,21400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-18,36294.69921875,36312.94921875,35914.3515625,35975.19921875,24200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-19,36062.19921875,37116.5,36024.44921875,37044.6484375,44600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-20,37228.05078125,37278.75,36964.3515625,37043.30078125,26300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-21,36930.25,37096.25,36761.55078125,36885.3515625,28500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-24,37084.6484375,37554.3515625,36951.80078125,37037.94921875,63800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-25,37112.1015625,37124.55078125,36727.3515625,36826.8984375,25900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-26,36881.94921875,37407.0,36881.1015625,37364.6015625,23300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-27,37487.6484375,37668.55078125,37208.25,37446.30078125,22500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-11-28,37488.5,37554.6015625,37323.44921875,37405.5,18500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-01,37476.6015625,37659.75,37413.0,37549.75,16400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-02,37559.3984375,37734.3515625,37418.5,37541.25,23200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-03,37530.8515625,38007.30078125,37515.0,37825.25,40900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-04,37875.69921875,38471.6015625,37847.69921875,38360.25,39900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-05,38500.6015625,38920.6015625,38369.55078125,38703.6484375,32300,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-08,38783.3984375,38937.3515625,38322.44921875,38590.69921875,28400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-09,38438.5,38463.94921875,37908.8984375,38130.6015625,26000,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-10,38273.75,38300.5,37745.25,37789.8984375,18900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-11,37925.94921875,38136.44921875,37672.3984375,38097.0,18800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-12,38203.8515625,38300.30078125,37901.75,38274.75,13900,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-15,38125.94921875,38410.69921875,38042.94921875,38386.30078125,13600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-16,38262.30078125,38293.3984375,37946.75,38062.5,14700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-17,37996.94921875,38367.8515625,37969.44921875,38172.05078125,14800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-18,38273.6015625,38667.3515625,38248.75,38633.3515625,23500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-19,38991.30078125,39054.3515625,38590.25,38691.6015625,38500,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-22,39023.25,39530.25,39006.3984375,39488.0,45600,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-23,39395.80078125,39398.1484375,38942.3515625,39173.69921875,24100,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-24,39084.8984375,39098.8984375,38901.05078125,38974.80078125,15800,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-26,38921.6484375,39019.94921875,38495.3984375,38572.30078125,12400,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-29,38622.6015625,38721.69921875,38206.75,38282.69921875,21200,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-30,38281.55078125,38281.55078125,37906.6015625,37998.6015625,32700,NIFTY_IT,NSE_INDEX,yfinance,1d
2025-12-31,38051.69921875,38108.5,37822.1484375,37884.05078125,20900,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-01,37931.55078125,38256.94921875,37862.6015625,38171.5,11200,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-02,38251.3515625,38359.0,38085.3984375,38320.30078125,16400,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-05,38222.0,38260.8515625,37365.8984375,37771.1484375,22000,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-06,37712.05078125,38053.1015625,37680.69921875,37977.3984375,16600,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-07,37951.30078125,38736.80078125,37940.8515625,38688.80078125,25100,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-08,38686.55078125,38728.6484375,37853.75,37920.30078125,24900,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-09,37861.25,38244.55078125,37861.1484375,38027.19921875,20800,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-12,37938.6015625,38079.6015625,37573.1015625,37988.25,20200,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-13,38227.8515625,38394.3984375,37777.75,38236.6015625,33700,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-14,38127.19921875,38295.75,37649.1484375,37822.69921875,23600,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-16,38433.3515625,39139.5,38390.5,39086.6484375,48900,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-19,38892.3984375,38977.6484375,38624.8984375,38902.5,89700,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-20,38753.19921875,38809.0,38023.8515625,38101.05078125,35600,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-21,38001.94921875,38128.30078125,37451.3515625,37992.30078125,34600,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-22,38294.80078125,38542.5,38080.94921875,38301.75,25700,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-23,38513.69921875,38576.6484375,38149.30078125,38238.5,31300,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-27,38482.8515625,38677.55078125,38074.80078125,38566.1015625,40600,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-28,38583.1484375,38792.6484375,38433.44921875,38725.3515625,28900,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-29,38601.8515625,38635.6015625,38063.3984375,38431.30078125,26800,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-01-30,38262.6484375,38262.6484375,37704.3515625,38036.1484375,32600,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-02,38396.0,38413.1484375,37807.1015625,38074.1484375,26200,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-03,40301.3984375,40301.3984375,38550.5,38611.75,47500,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-04,37165.3515625,37176.69921875,35809.5,36345.6484375,84600,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-05,36215.6484375,36621.94921875,36023.8984375,36143.30078125,100,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-06,36079.8515625,36105.8515625,35211.94921875,35611.05078125,41100,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-09,35840.8984375,36056.44921875,35544.05078125,35616.6484375,25100,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-10,35656.94921875,36059.6484375,35427.3984375,35722.19921875,33800,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-11,35788.6484375,35857.6484375,35013.6015625,35095.1484375,26900,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-12,34439.0,34488.80078125,33058.19921875,33160.19921875,97100,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-13,31487.400390625,32932.75,31422.599609375,32681.5,112500,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-16,32693.0,32809.3515625,32299.55078125,32738.05078125,49100,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-17,32793.75,33703.1015625,32650.44921875,33075.05078125,66600,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-18,33133.8515625,33169.30078125,32169.150390625,32668.30078125,53700,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-19,32875.1015625,33167.6015625,32195.94921875,32319.400390625,40300,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-20,32098.94921875,32339.80078125,31804.75,32004.05078125,41700,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-23,31987.80078125,32051.69921875,31416.55078125,31550.5,50800,NIFTY_IT,NSE_INDEX,yfinance,1d
2026-02-24,31031.849609375,31056.44921875,29875.0,30053.5,93800,NIFTY_IT,NSE_INDEX,yfinance,1d
